route_id,service_id,block_id,trip_id,trip_sequence,trip_type,trip_headsign,direction_id,pattern_id,shape_id,pattern_count,direction_code,pattern_code,pattern_rank,hierarchy
13-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347856,cxaa2056186,1,0,Yellowhead to North Shore Ex.,0,100,8-13-18,1018,0,100,24,1
13-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347856,cxaa2056175,2,0,Yellowhead to Heffley Creek,1,200,8-13-19,918,1,200,26,1
13-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347856,cxaa2056187,3,0,Yellowhead to North Shore Ex.,0,100,8-13-18,1018,0,100,24,1
13-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347856,cxaa2056176,4,0,Yellowhead to Heffley Creek,1,200,8-13-19,918,1,200,26,1
13-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347856,cxaa2056188,5,0,Yellowhead to North Shore Ex.,0,100,8-13-18,1018,0,100,24,1
13-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347856,cxaa2056179,6,0,Yellowhead to Heffley Creek,1,200,8-13-19,918,1,200,26,1
13-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347856,cxaa2056185,7,0,Yellowhead to North Shore Ex.,0,100,8-13-18,1018,0,100,24,1
13-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347856,cxaa2056178,8,0,Yellowhead to Heffley Creek,1,200,8-13-19,918,1,200,26,1
13-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347856,cxaa2056189,9,0,Yellowhead to North Shore Ex.,0,100,8-13-18,1018,0,100,24,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056052,1,0,Pineview to Lodgepole,1,100,8-5-42,2488,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056063,2,0,Pineview to TRU,0,201,8-5-43,1242,1,201,22,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056041,3,0,Pineview to Lodgepole,1,100,8-5-42,2488,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056065,4,0,Pineview to TRU,0,200,8-5-44,1246,1,200,21,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056038,5,0,Pineview to Lodgepole,1,100,8-5-42,2488,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056066,6,0,Pineview to TRU,0,200,8-5-44,1246,1,200,21,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056054,7,0,Pineview to Lodgepole,1,100,8-5-42,2488,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056067,8,0,Pineview to TRU,0,201,8-5-43,1242,1,201,22,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056042,9,0,Pineview to Lodgepole,1,100,8-5-42,2488,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056064,10,0,Pineview to TRU,0,200,8-5-44,1246,1,200,21,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056056,11,0,Pineview to Lodgepole,1,100,8-5-42,2488,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056069,12,0,Pineview to TRU,0,201,8-5-43,1242,1,201,22,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056040,13,0,Pineview to Lodgepole,1,100,8-5-42,2488,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056070,14,0,Pineview to TRU,0,200,8-5-44,1246,1,200,21,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056053,15,0,Pineview to Lodgepole,1,100,8-5-42,2488,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056068,16,0,Pineview to TRU,0,201,8-5-43,1242,1,201,22,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056043,17,0,Pineview to Lodgepole,1,100,8-5-42,2488,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056073,18,0,Pineview to TRU,0,200,8-5-44,1246,1,200,21,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056057,19,0,Pineview to Lodgepole,1,100,8-5-42,2488,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056074,20,0,Pineview to TRU,0,201,8-5-43,1242,1,201,22,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056044,21,0,Pineview to Lodgepole,1,100,8-5-42,2488,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056072,22,0,Pineview to TRU,0,200,8-5-44,1246,1,200,21,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056055,23,0,Pineview to Lodgepole,1,100,8-5-42,2488,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056071,24,0,Pineview to TRU,0,201,8-5-43,1242,1,201,22,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056046,25,0,Pineview to Lodgepole,1,100,8-5-42,2488,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347857,cxaa2056075,26,0,Pineview to TRU,0,200,8-5-44,1246,1,200,21,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2055982,1,0,Westsyde to Harrington,1,220,8-3-41,230,1,220,35,2
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056011,2,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056106,3,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056110,4,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056107,5,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056113,6,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056320,7,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056332,8,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056329,9,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056334,10,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056328,11,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056331,12,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056327,13,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056335,14,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056326,15,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056336,16,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056348,17,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056349,18,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056346,19,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056350,20,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056351,21,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056352,22,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056121,23,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056116,24,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056317,25,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,2620,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056316,26,0,Pacific Way to TRU,0,100,8-4-50,2620,0,100,8,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056062,27,0,Pineview to Lodgepole,1,100,8-5-42,2488,0,100,10,1
5-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056087,28,0,Pineview to TRU,0,201,8-5-43,1242,1,201,22,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056160,29,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056170,30,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056009,31,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347858,cxaa2056031,32,0,Westsyde to North Shore Ex.,0,120,8-3-42,186,0,120,36,2
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056223,1,0,Dallas to Wildlife Park,1,220,8-17-97,86,1,220,42,2
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056233,2,0,Dallas to Downtown,0,100,8-17-93,652,0,100,27,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2055951,3,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2055968,4,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
14-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056250,5,0,Batchelor to Batchelor Heights,1,100,8-14-34,1308,0,100,17,1
14-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056252,6,0,Batchelor to North Shore Ex.,0,200,8-14-35,1266,1,200,20,1
6-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056092,7,0,City Loop Downtown,1,100,8-6-39,1304,0,100,18,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2055988,8,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056017,9,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
16-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056204,10,0,Juniper Ridge,1,200,8-16-29,1270,1,200,19,1
16-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056214,11,0,Juniper Ridge to Downtown,0,100,8-16-30,1340,0,100,16,1
16-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056205,12,0,Juniper Ridge,1,200,8-16-29,1270,1,200,19,1
16-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056215,13,0,Juniper Ridge to Downtown,0,100,8-16-30,1340,0,100,16,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056293,14,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,2620,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056303,15,0,Pacific Way to TRU,0,100,8-4-50,2620,0,100,8,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056295,16,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,2620,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056307,17,0,Pacific Way to TRU,0,100,8-4-50,2620,0,100,8,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056298,18,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,2620,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056313,19,0,Pacific Way to TRU,0,100,8-4-50,2620,0,100,8,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056300,20,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,2620,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056306,21,0,Pacific Way to TRU,0,100,8-4-50,2620,0,100,8,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056301,22,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,2620,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056310,23,0,Pacific Way to TRU,0,100,8-4-50,2620,0,100,8,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056314,24,0,Pacific Way to Aberdeen Hills,1,200,8-4-49,2620,1,200,9,1
4-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347859,cxaa2056315,25,0,Pacific Way to TRU,0,100,8-4-50,2620,0,100,8,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2055979,1,0,Westsyde to Harrington,1,220,8-3-41,230,1,220,35,2
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056008,2,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056104,3,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056112,4,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056108,5,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056114,6,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056330,7,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056333,8,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056340,9,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056341,10,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056338,11,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056342,12,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056343,13,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056344,14,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056345,15,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056347,16,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056324,17,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056337,18,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056325,19,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056339,20,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056109,21,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056115,22,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056122,23,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056111,24,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056759,25,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056762,26,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056119,27,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056118,28,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056117,29,0,Aberdeen via Battle To Aberdeen,1,201,8-7-55,1350,1,201,15,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056120,30,0,Aberdeen via Battle to Downtown,0,101,8-7-58,1350,0,101,14,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056357,31,0,Aberdeen via Bestwick to Aberdeen,1,200,8-7-56,2262,1,200,13,1
7-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347860,cxaa2056353,32,0,Aberdeen via Bestwick to Downtown,0,100,8-7-60,2332,0,100,12,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347861,cxaa2056147,1,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347861,cxaa2056145,2,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347861,cxaa2056126,3,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347861,cxaa2056148,4,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347861,cxaa2055986,5,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347861,cxaa2056012,6,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
16-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347861,cxaa2056202,7,0,Juniper Ridge,1,200,8-16-29,1270,1,200,19,1
16-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347861,cxaa2056210,8,0,Juniper Ridge to Downtown,0,100,8-16-30,1340,0,100,16,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347863,cxaa2055966,1,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347863,cxaa2056221,2,0,Dallas to Wildlife Park,1,201,8-17-101,398,1,201,32,1
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347863,cxaa2056234,3,0,Dallas to Downtown,0,100,8-17-93,652,0,100,27,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347863,cxaa2055952,4,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347863,cxaa2055965,5,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347863,cxaa2055953,6,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347863,cxaa2055969,7,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347863,cxaa2055955,8,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347863,cxaa2055967,9,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347863,cxaa2055957,10,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347863,cxaa2055970,11,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347863,cxaa2055956,12,0,Parkcrest to Brocklehurst,1,200,8-2-35,2416,1,200,11,1
2-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347863,cxaa2055971,13,0,Parkcrest to Downtown,0,100,8-2-36,2661,0,100,7,1
14-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347863,cxaa2056198,14,0,Batchelor to Batchelor Heights,1,100,8-14-34,1308,0,100,17,1
14-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347863,cxaa2056249,15,0,Batchelor to North Shore Ex.,0,200,8-14-35,1266,1,200,20,1
14-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347864,cxaa2056197,1,0,Batchelor to Batchelor Heights,1,100,8-14-34,1308,0,100,17,1
14-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347864,cxaa2056196,2,0,Batchelor to North Shore Ex.,0,200,8-14-35,1266,1,200,20,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347864,cxaa2055984,3,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347864,cxaa2056014,4,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
16-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347864,cxaa2056199,5,0,Juniper Ridge,1,200,8-16-29,1270,1,200,19,1
16-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347864,cxaa2056211,6,0,Juniper Ridge to Downtown,0,100,8-16-30,1340,0,100,16,1
14-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347864,cxaa2056785,7,0,Batchelor to Batchelor Heights,1,100,8-14-34,1308,0,100,17,1
14-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347864,cxaa2056788,8,0,Batchelor to North Shore Ex.,0,200,8-14-35,1266,1,200,20,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347864,cxaa2056129,9,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347864,cxaa2056153,10,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347864,cxaa2055913,11,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347864,cxaa2055940,12,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
13-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347864,cxaa2056181,13,0,Yellowhead to Heffley Creek,1,200,8-13-19,918,1,200,26,1
13-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347864,cxaa2056191,14,0,Yellowhead to North Shore Ex.,0,100,8-13-18,1018,0,100,24,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347865,cxaa2056124,1,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347865,cxaa2056144,2,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347865,cxaa2055907,3,0,Tranquille to Brocklehurst,1,200,8-1-52,3778,1,200,4,1
1-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347865,cxaa2055935,4,0,Tranquille to Downtown,0,100,8-1-50,3808,0,100,3,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347865,cxaa2056125,5,0,Gleaneagles to Summit,1,200,8-9-47,4713,1,200,2,1
9-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347865,cxaa2056152,6,0,Gleneagles to Downtown,0,100,8-9-53,4804,0,100,1,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347865,cxaa2055990,7,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347865,cxaa2056018,8,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347865,cxaa2056224,9,0,Dallas to Wildlife Park,1,200,8-17-98,584,1,200,28,1
17-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347865,cxaa2056238,10,0,Dallas to Downtown,0,101,8-17-94,556,0,101,29,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347865,cxaa2055994,11,0,Westsyde to Harrington,1,200,8-3-39,3293,1,200,6,1
3-Kamloops,aaKA1709-KAMSEP17-Saturday-18,347865,cxaa2056020,12,0,Westsyde to Downtown,0,100,8-3-40,3302,0,100,5,1
